mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	slur	Trill:trill
73	72	577/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32			1/32	1	889							
73	72	1155/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	890							
73	72	285/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	891							
73	72	287/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	892							
73	72	575/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	893							
73	72	144	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	894							
73	72	577/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	895							
74	73	289/2	0.125	0	0	Chord	2/4	1	1	1/32			1/32	1	896							
74	73	1157/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32			1/32	1	897							
74	73	579/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32			1/32	1	898							
74	73	1159/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32			1/32	1	899							
74	73	145	0.0	1/8	1/8	Dynamic	2/4	1	1	0						fp						
74	73	145	0.125	1/8	1/8	Chord	2/4	1	1	1/32			1/32	1	900							
74	73	1161/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32			1/32	1	901							
74	73	581/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	902							
74	73	1163/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	903							
74	73	291/2	0.125	1/4	1/4	Chord	2/4	1	1	1/32			1/32	1	904							
74	73	1165/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32			1/32	1	905							
74	73	583/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32			1/32	1	906							
74	73	1167/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32			1/32	1	907							
74	73	146	0.125	3/8	3/8	Chord	2/4	1	1	1/32			1/32	1	908							
74	73	1169/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32			1/32	1	909							
74	73	585/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32			1/32	1	910							
74	73	1171/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	911							
74	73	289/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	912							
74	73	145	0.0	1/8	1/8	Dynamic	2/4	2	1	0						fp						
74	73	145	1.5	1/8	1/8	Chord	2/4	2	1	3/8			1/4	3/2	913							
75	74	293/2	0.125	0	0	Chord	2/4	1	1	1/32			1/32	1	914							
75	74	1173/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32			1/32	1	915							
75	74	587/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32			1/32	1	916							
75	74	1175/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32			1/32	1	917							
75	74	147	0.125	1/8	1/8	Chord	2/4	1	1	1/32			1/32	1	918							
75	74	1177/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32			1/32	1	919							
75	74	589/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	920							
75	74	1179/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	921							
75	74	295/2	0.125	1/4	1/4	Chord	2/4	1	1	1/32			1/32	1	922							
75	74	1181/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32			1/32	1	923							
75	74	591/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32			1/32	1	924							
75	74	1183/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32			1/32	1	925							
75	74	148	0.125	3/8	3/8	Chord	2/4	1	1	1/32			1/32	1	926							
75	74	1185/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32			1/32	1	927							
75	74	593/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32			1/32	1	928							
75	74	1187/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	929							
75	74	293/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	930							
75	74	147	0.0	1/8	1/8	Dynamic	2/4	2	1	0						fp						
75	74	147	0.0	1/8	1/8	Dynamic	2/4	2	1	0						fp						
75	74	147	1.5	1/8	1/8	Chord	2/4	2	1	3/8			1/4	3/2	931							
76	75	297/2	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	932							
76	75	446/3	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	933							
76	75	893/6	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	934							
76	75	149	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	935							
76	75	895/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	936							
76	75	448/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	937							
76	75	299/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	938							
76	75	449/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	939							
76	75	899/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	940							
76	75	150	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	941							
76	75	901/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	942							
76	75	451/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	943							
76	75	297/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	944							
76	75	449/3	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24			1/16	2/3	945							
76	75	899/6	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24			1/16	2/3	946							
76	75	150	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24			1/16	2/3	947							
76	75	901/6	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24			1/16	2/3	948							
76	75	451/3	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24			1/16	2/3	949							
77	76	301/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	950							
77	76	303/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	951							
77	76	301/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	952							
77	76	303/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	953							
78	77	305/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	954							
78	77	307/2	0.0	1/4	1/4	Dynamic	2/4	1	1	0						p						
78	77	307/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	955		articStaccatoBelow					
78	77	615/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	956		articStaccatoBelow					
78	77	154	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	957		articStaccatoBelow					
78	77	617/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	958		articStaccatoBelow					
78	77	305/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	959							
79	78	309/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	960		articStaccatoAbove					
79	78	155	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	961		articStaccatoAbove					
79	78	311/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	962		articStaccatoAbove					
79	78	156	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	963		articStaccatoAbove					
80	79	313/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	964							
80	79	315/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	965							
80	79	157	0.0	1/8	1/8	Dynamic	2/4	2	1	0						p						
80	79	157	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	966							
80	79	158	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	967							
81	80	159	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	968						37	
81	80	319/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	969						37	
81	80	160	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	970							
81	80	317/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	971							
81	80	160	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	972							
82	81	321/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	973							
82	81	323/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	974		articStaccatoAbove					
82	81	647/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	975		articStaccatoAbove					
82	81	162	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	976		articStaccatoAbove					
82	81	649/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	977		articStaccatoAbove					
82	81	321/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	978							
82	81	161	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	979							
83	82	325/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	980		articStaccatoAbove					
83	82	163	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	981		articStaccatoAbove					
83	82	327/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	982		articStaccatoAbove					
83	82	164	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	983		articStaccatoAbove					
84	83	329/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	984							
84	83	331/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	985							
84	83	165	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	986							
84	83	166	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	987							
85	84	167	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	988						38	
85	84	335/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	989						38	
85	84	168	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	990							
85	84	333/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	991							
85	84	168	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	992							
86	85	337/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	993							
86	85	170	0.0	3/8	3/8	Dynamic	2/4	1	1	0						f						
86	85	170	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	994							
86	85	337/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	995							
86	85	169	0.0	1/8	1/8	Dynamic	2/4	2	1	0						f						
86	85	169	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	996							
86	85	339/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	997							
86	85	170	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	998							
87	86	341/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	999							
87	86	172	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1000							
87	86	171	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1001							
87	86	343/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1002							
87	86	172	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1003							
88	87	345/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	1004							
88	87	174	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1005							
88	87	173	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1006							
88	87	347/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1007							
88	87	174	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1008							
89	88	349/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	1009							
89	88	176	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1010							
89	88	175	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1011							
89	88	351/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1012							
89	88	176	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1013							
90	89	353/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1014							
90	89	177	0.0	1/8	1/8	Dynamic	2/4	1	1	0						p						
90	89	177	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1015						39	
90	89	355/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1016						39	
90	89	178	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1017							
90	89	353/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1018							
90	89	178	0.0	3/8	3/8	Dynamic	2/4	2	1	0						p						
90	89	178	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1019							
91	90	179	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1020						40	
91	90	359/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1021						40	
91	90	180	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1022							
91	90	357/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1023							
91	90	180	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1024							
92	91	181	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1025						41	
92	91	363/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1026						41	
92	91	182	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1027							
92	91	361/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1028							
92	91	182	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1029							
93	92	183	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	1030						42	
93	92	367/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1031						42	
93	92	184	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1032							
93	92	365/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1033							
94	93	369/2	0.0	0	0	Dynamic	2/4	1	1	0						p						
94	93	369/2	0.0	0	0	Chord	2/4	1	1	0	grace16		1/16	1	1034							
94	93	369/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1035							
94	93	185	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	1036							
94	93	741/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	1037							
94	93	371/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1038		articStaccatoAbove					
94	93	186	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1039		articStaccatoAbove					
94	93	369/2	0.25	0	0	Chord	2/4	2	1	1/16			1/16	1	1040							
94	93	739/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	1041							
94	93	185	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	1042							
94	93	741/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	1043							
94	93	371/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	1044							
94	93	743/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	1045							
94	93	186	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	1046							
94	93	745/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	1047							
95	94	373/2	1.5	0	0	Chord	2/4	1	1	3/8			1/4	3/2	1048							
95	94	188	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1049							
95	94	373/2	0.25	0	0	Chord	2/4	2	1	1/16			1/16	1	1050							
95	94	747/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	1051							
95	94	187	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	1052							
95	94	749/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	1053							
95	94	375/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	1054							
95	94	751/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	1055							
95	94	188	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	1056							
95	94	753/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	1057							
96	95	377/2	0.0	0	0	Chord	2/4	1	1	0	grace16		1/16	1	1058							
96	95	377/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1059							
96	95	189	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	1060							
96	95	757/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	1061							
96	95	379/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1062		articStaccatoAbove					
96	95	190	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1063		articStaccatoAbove					
96	95	377/2	0.25	0	0	Chord	2/4	2	1	1/16			1/16	1	1064							
96	95	755/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	1065							
96	95	189	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	1066							
96	95	757/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	1067							
96	95	379/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	1068							
96	95	759/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	1069							
96	95	190	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	1070							
96	95	761/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	1071							
97	96	381/2	1.5	0	0	Chord	2/4	1	1	3/8			1/4	3/2	1072							
97	96	192	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1073							
97	96	381/2	0.25	0	0	Chord	2/4	2	1	1/16			1/16	1	1074							
97	96	763/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	1075							
97	96	191	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	1076							
97	96	765/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	1077							
97	96	383/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	1078							
97	96	767/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	1079							
97	96	192	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	1080							
97	96	769/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	1081							
98	97	385/2	0.0	0	0	Chord	2/4	1	1	0	grace16		1/16	1	1082							
98	97	385/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1083							
98	97	193	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	1084							
98	97	773/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	1085							
98	97	387/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1086						43	
98	97	194	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1087							
98	97	385/2	0.25	0	0	Chord	2/4	2	1	1/16			1/16	1	1088							
98	97	771/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	1089							
98	97	193	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	1090							
98	97	773/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	1091							
98	97	387/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	1092							
98	97	775/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	1093							
98	97	194	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	1094							
98	97	777/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	1095							
99	98	389/2	0.0	0	0	Chord	2/4	1	1	0	grace16		1/16	1	1096							
99	98	389/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1097							
99	98	195	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	1098							
99	98	781/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	1099							
99	98	391/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1100						44	
99	98	196	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1101							
99	98	389/2	0.25	0	0	Chord	2/4	2	1	1/16			1/16	1	1102							
99	98	779/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	1103							
99	98	195	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	1104							
99	98	781/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	1105							
99	98	391/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	1106							
99	98	783/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	1107							
99	98	196	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	1108							
99	98	785/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	1109							
100	99	393/2	0.0	0	0	Chord	2/4	1	1	0	grace16		1/16	1	1110							
100	99	393/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1111						45	
100	99	197	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	1112						45	
100	99	789/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	1113							
100	99	395/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	1114		articStaccatoAbove					
100	99	198	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	1115		articStaccatoAbove					
100	99	393/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	1116							
100	99	197	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	1117							
100	99	395/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1118							
100	99	198	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	1119							
101	100	397/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	1120						46	
101	100	399/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	1121							
101	100	799/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	1122						47	
101	100	200	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	1123						47	
101	100	801/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1124							
101	100	397/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	1125						48	
101	100	399/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	1126							
102	101	401/2	0.0	0	0	Chord	2/4	1	1	0	grace16		1/16	1	1127							
102	101	401/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1128							
102	101	201	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	1129							
102	101	805/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	1130							
102	101	403/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	1131						49	
102	101	807/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	1132						49	
102	101	202	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	1133						49	
102	101	809/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1134							
102	101	401/2	0.25	0	0	Chord	2/4	2	1	1/16			1/16	1	1135							
102	101	803/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	1136							
102	101	201	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	1137							
102	101	805/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	1138							
102	101	403/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	1139							
102	101	807/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	1140							
102	101	202	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	1141							
102	101	809/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	1142							
103	102	405/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	1143							
103	102	407/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	1144							
103	102	815/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	1145						50	
103	102	204	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	1146						50	
103	102	817/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1147							
103	102	405/2	0.25	0	0	Chord	2/4	2	1	1/16			1/16	1	1148							
103	102	811/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	1149							
103	102	203	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	1150							
103	102	813/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	1151							
103	102	407/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	1152							
103	102	815/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	1153							
103	102	204	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	1154							
103	102	817/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	1155							
104	103	409/2	0.0	0	0	Chord	2/4	1	1	0	grace16		1/16	1	1156							
104	103	409/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	1157							
104	103	205	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	1158							
104	103	821/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	1159							
104	103	411/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	1160						51	
104	103	823/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	1161						51	
104	103	206	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	1162						51	
104	103	825/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1163							
104	103	409/2	0.25	0	0	Chord	2/4	2	1	1/16			1/16	1	1164							
104	103	819/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	1165							
104	103	205	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	1166							
104	103	821/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	1167							
104	103	411/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	1168							
104	103	823/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	1169							
104	103	206	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	1170							
104	103	825/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	1171							
105	104	413/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	1172							
105	104	415/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	1173							
105	104	831/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	1174						52	
105	104	208	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	1175						52	
105	104	833/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	1176							
105	104	413/2	0.25	0	0	Chord	2/4	2	1	1/16			1/16	1	1177							
105	104	827/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	1178							
105	104	207	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	1179							
105	104	829/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	1180							
105	104	415/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	1181							
105	104	831/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	1182							
105	104	208	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	1183							
