mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
48	47	184	0.5	0	0	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
48	47	369/2	0.5	1/8	1/8	4/4	2	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
48	47	185	0.5	1/4	1/4	4/4	2	1		V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
48	47	371/2	0.5	3/8	3/8	4/4	2	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	47	186	1.0	1/2	1/2	4/4	2	1		I(974)}	Eb	I		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
48	47	187	1.0	3/4	3/4	4/4	2	1		I|PAC	Eb	I		I		I					PAC		M	0	0	0, 4, 1		0	0
49	48	188	2.0	0	0	4/4	2	1		IV64{	Eb	I		IV64		IV		64				{	M	0	0	0, -1, 3		-1	0
49	48	190	2.0	1/2	1/2	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
50	49	192	2.0	0	0	4/4	2	1		IV64	Eb	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
50	49	194	2.0	1/2	1/2	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
51	50	196	1.0	0	0	4/4	2	1		IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
51	50	197	0.5	1/4	1/4	4/4	2	1		V6(#4)	Eb	I		V6(#4)		V		6	#4				M	0	0	5, 7, 1		1	5
51	50	395/2	0.5	3/8	3/8	4/4	2	1		V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
51	50	198	1.0	1/2	1/2	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
51	50	199	0.5	3/4	3/4	4/4	2	1		I6(7)	Eb	I		I6(7)		I		6	7				M	0	0	4, 1, 5		0	4
51	50	399/2	0.5	7/8	7/8	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
52	51	200	1.5	0	0	4/4	2	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
52	51	403/2	0.5	3/8	3/8	4/4	2	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	51	202	1.0	1/2	1/2	4/4	2	1		#viio7/vi	Eb	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
52	51	203	1.0	3/4	3/4	4/4	2	1		vi|DC	Eb	I		vi		vi					DC		m	0	0	3, 0, 4		3	3
53	52	204	1.0	0	0	4/4	2	1		V7/V	Eb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
53	52	205	1.0	1/4	1/4	4/4	2	1		V2/V	Eb	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
53	52	206	1.0	1/2	1/2	4/4	2	1		V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
53	52	207	1.0	3/4	3/4	4/4	2	1		V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
54	53	208	0.5	0	0	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
54	53	417/2	0.5	1/8	1/8	4/4	2	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
54	53	209	0.5	1/4	1/4	4/4	2	1		V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
54	53	419/2	0.5	3/8	3/8	4/4	2	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	53	210	1.0	1/2	1/2	4/4	2	1		I|PAC}	Eb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
54	53	211	1.0	3/4	3/4	4/4	2	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	54	212	1.0	0	0	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
55	54	213	1.0	1/4	1/4	4/4	2	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	54	214	1.0	1/2	1/2	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
55	54	215	3.0	3/4	3/4	4/4	2	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	55	218	2.0	1/2	1/2	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
